Metadata: {"arch":"arm64","console_log":"console.log","dist_size":310907156,"engine":"js2py","repository":"https://github.com/PiotrDabkowski/Js2Py.git","revision":"2e017b86e2f18a6c8a842293b1687f2ce7baa12e","revision_date":"2022-11-06"}
compat-table/es2022/class-fields.private-instance.initializers.js: failed: KeyError: b'\xdaK\xf2<\xde#}\xd5\xd5\x1f\x0b<l\xca\xf4<'
compat-table/es2022/class-fields.private-instance.js: failed: KeyError: b'\x08@`\xc2v*\xc4\xe6\xea\t\xfcEPY\xe9\x07'
compat-table/es2022/class-fields.private-instance.optional-access.js: failed: KeyError: b'\xe4\x821H\xa0\x14\xae\xa69\xa9\x9d\xbf\xfa\x88\xae\x95'
compat-table/es2022/class-fields.private-instance.optional-deep-access.js: failed: KeyError: b'\x98c\xb3?\xe9\xd3\x01\x14\x04\x18\xd3\xd7\xe8\xef\xea`'
compat-table/es2022/class-fields.private-static.js: failed: KeyError: b'\x8b\xe7\xbd8\xf7f\xa3J\xaa&\xb2\xa7\x96\x00\x91\x10'
compat-table/es2022/class-fields.public-instance.js: failed: KeyError: b'8\xfe\xb9\x93 (s-\xc4\x16\x1c\xf9\xdc\xcb\xe5\xf5'
compat-table/es2022/class-fields.public-static.js: failed: KeyError: b'\xbb\x8c\x870\x0c`:P`\xd4\xe4"\xf7\xc8\xfck'
compat-table/es2022/class-fields.static.define.js: failed: KeyError: b's\xd2\xd9\xe3\xa7\xdb\x84~"\xe4q\xdedam\xf5'
compat-table/es2022/class-methods.private-accessor.js: failed: KeyError: b'\x8cX/\xa9\xb1\xda7\x90\x90\xe8\xcb\xb6\xd0\x992\xbd'
compat-table/es2022/class-methods.private-instance.js: failed: KeyError: b"\x98\x9b\x9b\x07\x8cwd\x83\x8b\x7fg\xd3\xcd'h4"
compat-table/es2022/class-methods.private-static-accessor.js: failed: KeyError: b"lL\x83\x92\x0f\x03\x96@2\x08\xd9p'\x10Z*"
compat-table/es2022/class-methods.private-static.js: failed: KeyError: b'\xa2> FR\xebFV;[`\x9c\xe8\x0f$C'
compat-table/es2022/class-static-init-blocks.js: failed: KeyError: b'\x81\xb9W\x07\x87s\x1f\x12O5\x90I\x99\xdc\x0e\x08'
compat-table/es2022/ergonomic-brand-checks.js: failed: KeyError: b"}\xc7\xc05\xc4+q'\xd3\xe0F_\xfffv\xbe"
compat-table/es2022/regex.flags.d.constructor.js: SyntaxError: Invalid flags supplied to RegExp constructor "d"'
compat-table/es2022/regex.flags.d.shows-in-flags.js: ReferenceError: Proxy is not defined'
compat-table/es2023/Array.prototype.findLastIndex.js: TypeError: 'undefined' is not a function (tried calling property 'findLastIndex' of 'Array')"
compat-table/es2023/Array.prototype.findLast.js: TypeError: 'undefined' is not a function (tried calling property 'findLast' of 'Array')"
compat-table/es2023/Array.prototype.toReversed.js: TypeError: 'undefined' is not a function (tried calling property 'toReversed' of 'Array')"
compat-table/es2023/Array.prototype.toSorted.js: TypeError: 'undefined' is not a function (tried calling property 'toSorted' of 'Array')"
compat-table/es2023/Array.prototype.toSpliced.js: TypeError: 'undefined' is not a function (tried calling property 'toSpliced' of 'Array')"
compat-table/es2023/Array.prototype.with.js: TypeError: 'undefined' is not a function (tried calling property 'with' of 'Array')"
compat-table/es2023/TypedArray.prototype.toReversed.js: TypeError: 'undefined' is not a function (tried calling property 'toReversed' of 'Uint8Array')"
compat-table/es2023/TypedArray.prototype.toSorted.js: TypeError: 'undefined' is not a function (tried calling property 'toSorted' of 'Uint8Array')"
compat-table/es2023/TypedArray.prototype.with.js: TypeError: 'undefined' is not a function (tried calling property 'with' of 'Uint8Array')"
compat-table/es2023/hashbang.js: failed: KeyError: b'Z\x8b\x9b\xb1\xd4\x01~\xf8\xf6=\x85\xbc7\xe0q\xe6'
compat-table/es2024/ArrayBuffer.prototype.detached.js: TypeError: Undefined and null dont have properties (tried getting property 'transfer')"
compat-table/es2024/ArrayBuffer.prototype.transferToFixedLength.js: TypeError: Undefined and null dont have properties (tried getting property 'transferToFixedLength')"
compat-table/es2024/ArrayBuffer.prototype.transfer.js: TypeError: Undefined and null dont have properties (tried getting property 'transfer')"
compat-table/es2024/Map.groupBy.js: failed: KeyError: b'z\x1f\xfd6\xf9\xffm\x8cfD\x94\x9d\x11eAb'
compat-table/es2024/Object.groupBy.js: failed: KeyError: b'\x0b\xae\x0f\xa0\xf4,h?\x16\xc5\x08xy\xa4\x93Y'
compat-table/es2024/Promise.withResolvers.js: ReferenceError: Promise is not defined'
compat-table/es2024/regex.flags.v.constructor.js: SyntaxError: Invalid flags supplied to RegExp constructor "v"'
compat-table/es2024/regex.flags.v.properties-of-strings.js: failed: failed'
compat-table/es2024/regex.flags.v.set-notations.js: failed: failed'
compat-table/es2024/regex.flags.v.shows-in-flags.js: ReferenceError: Proxy is not defined'
compat-table/es2024/regex.flags.v.unicode-15.1.js: failed: failed'
compat-table/es2024/regex.flags.v.unicode-16.0.js: failed: failed'
compat-table/es2024/regex.flags.v.unicode-17.0.js: failed: failed'
compat-table/es2025/Iterator.extends.js: failed: KeyError: b'\xd9\xe6r\xad!\x90\xf8\xfc\xc7\xfc2\xd9\x8c\x02#\xfb'
compat-table/es2025/Iterator.from.iterable.js: ReferenceError: Iterator is not defined'
compat-table/es2025/Iterator.from.iterator.js: ReferenceError: Iterator is not defined'
compat-table/es2025/Iterator.instanceof.js: TypeError: 'undefined' is not a function (tried calling property 'values' of 'Array')"
compat-table/es2025/Iterator.prototype.Symbol.toStringTag.js: ReferenceError: Iterator is not defined'
compat-table/es2025/Iterator.prototype.drop.js: TypeError: 'undefined' is not a function (tried calling property 'values' of 'Array')"
compat-table/es2025/Iterator.prototype.every.js: failed: KeyError: b'\x8b\xbeZE\x03\x0bv\x1f\xd4r.!\xe3\x8d\xa2t'
compat-table/es2025/Iterator.prototype.filter.js: failed: KeyError: b"'\xae\xc6@:\xb3\x92\xa8@*`_=\xd00z"
compat-table/es2025/Iterator.prototype.find.js: failed: KeyError: b'\x162\xe1\xdb\x18\\\xdc\xcaT0o\x05x\xf2"\x15'
compat-table/es2025/Iterator.prototype.flatMap.js: failed: KeyError: b'\xee\x87\x9f\xccN\x10X\x96r\xfa\x86\x13\xec\xc2\xc3\xa0'
compat-table/es2025/Iterator.prototype.forEach.js: failed: KeyError: b'}\\\xf0\x10\x19[\xb7\xe9\x7f0\xf8E\xf6\x10\x99\x05'
compat-table/es2025/Iterator.prototype.map.js: failed: KeyError: b'\x07k\xc4\x81\xeeI:&\xd0\x9d\xf2\xb1\x87\x7f\x04X'
compat-table/es2025/Iterator.prototype.reduce.js: failed: KeyError: b'\xb6\xab0`\xbe\xd6\x01\xbeI*\xea\xad\x10\x90\xda\xa7'
compat-table/es2025/Iterator.prototype.some.js: failed: KeyError: b'\xb71\xc0B\xdf}\xbe7\xf4\x15\xe9P\xe1\x1c\x9ch'
compat-table/es2025/Iterator.prototype.take.js: TypeError: 'undefined' is not a function (tried calling property 'values' of 'Array')"
compat-table/es2025/Iterator.prototype.toArray.js: TypeError: 'undefined' is not a function (tried calling property 'values' of 'Array')"
compat-table/es2025/Promise.try.js: ReferenceError: Promise is not defined'
compat-table/es2025/RegExp.escape.js: TypeError: 'undefined' is not a function (tried calling property 'escape' of 'Function')"
compat-table/es2025/Set.prototype.difference.js: ReferenceError: Set is not defined'
compat-table/es2025/Set.prototype.intersection.js: ReferenceError: Set is not defined'
compat-table/es2025/Set.prototype.isDisjointFrom.js: ReferenceError: Set is not defined'
compat-table/es2025/Set.prototype.isSubsetOf.js: ReferenceError: Set is not defined'
compat-table/es2025/Set.prototype.isSupersetOf.js: ReferenceError: Set is not defined'
compat-table/es2025/Set.prototype.symmetricDifference.js: ReferenceError: Set is not defined'
compat-table/es2025/Set.prototype.union.js: ReferenceError: Set is not defined'
compat-table/es2025/regex.duplicate-named-groups.js: SyntaxError: Invalid RegExp pattern: '(?<year>[0-9]{4})-[0-9]{2}|[0-9]{2}-(?<year>[0-9]{4})' -> '(?<year>[0-9]{4})-[0-9]{2}|[0-9]{2}-(?<year>[0-9]{4})'"
compat-table/es2025/regex.pattern-modifiers.i.js: OK
compat-table/es2025/regex.pattern-modifiers.m.js: OK
compat-table/es2025/regex.pattern-modifiers.s.js: failed: failed'
compat-table/intl/Array.prototype.toLocaleString.js: OK
compat-table/intl/Date.prototype.toLocaleDateString.js: OK
compat-table/intl/Date.prototype.toLocaleString.js: OK
compat-table/intl/Date.prototype.toLocaleTimeString.js: OK
compat-table/intl/Intl.Collator.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.Collator.new-instances.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.Collator.prototype.compare.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.Collator.prototype.resolvedOptions.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.Collator.rejects-invalid-tags.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.Collator.valid-tags.js: failed: failed'
compat-table/intl/Intl.Collator.without-new.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.DateTimeFormat.iana-timezones.js: failed: failed'
compat-table/intl/Intl.DateTimeFormat.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.DateTimeFormat.new-instances.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.DateTimeFormat.rejects-invalid-tags.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.DateTimeFormat.resolvedOptions.timeZone-default.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.DateTimeFormat.valid-tags.js: failed: failed'
compat-table/intl/Intl.DateTimeFormat.without-new.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.NumberFormat.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.NumberFormat.new-instances.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.NumberFormat.rejects-invalid-tags.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.NumberFormat.valid-tags.js: failed: failed'
compat-table/intl/Intl.NumberFormat.without-new.js: ReferenceError: Intl is not defined'
compat-table/intl/Intl.js: failed: failed'
compat-table/intl/Intl.prototype.js: ReferenceError: Intl is not defined'
compat-table/intl/Number.prototype.toLocaleString.js: OK
compat-table/intl/Object.prototype.toLocaleString.js: OK
compat-table/intl/String.prototype.localeCompare.js: OK
compat-table/next/Array.isTemplateObject.js: failed: KeyError: b'YM#\xa7z+y\xd0I\xc3}*\x92\xd8\x977'
compat-table/next/AsyncDisposableStack.js: failed: KeyError: b'\t\x9b\x9c\x9c\xb1\xc6\xd1\x91\x95\xeb\xf6\x83\x05!T\xba'
compat-table/next/AsyncIterator.extends.js: failed: KeyError: b'\x08f\xe9c\x92\xa9+G\x8e\xb0\xee\x90\x05\xaf\xe7h'
compat-table/next/AsyncIterator.from.async-iterable.js: failed: KeyError: b'\x81!\n\x81\xa5\xd1*\x14\x15s.\xba\xb4Y\x9d*'
compat-table/next/AsyncIterator.from.iterable.js: failed: KeyError: b'p\xafC\xb6p\xe9\x93\xd7\xcdy\xe6\xadr\x00\x1b\x08'
compat-table/next/AsyncIterator.from.iterator.js: failed: KeyError: b'\xfe\x99?*N.yp\xb99\x89\xd4A<\x16R'
compat-table/next/AsyncIterator.instanceof.js: failed: KeyError: b'8\x1e\xdd\xe24\xf3\xb6\xcemR\xcd\xfa\x8e\x0ft.'
compat-table/next/AsyncIterator.prototype.Symbol.toStringTag.js: ReferenceError: AsyncIterator is not defined'
compat-table/next/AsyncIterator.prototype.drop.js: failed: KeyError: b'\x0b\xf8\x11\x08\x8c\xe8E\x96QG\x87\xf3\x82X-\xea'
compat-table/next/AsyncIterator.prototype.every.js: failed: KeyError: b'`\xfc[\xb3\x9cQ\xa5\xb3\xec\x8b\xc2c\x0b:\xc7\xd1'
compat-table/next/AsyncIterator.prototype.filter.js: failed: KeyError: b'\x99\xad.\x9d\x1b\xb5\xa3#5\xd6\xf7\xb0|pU\x02'
compat-table/next/AsyncIterator.prototype.find.js: failed: KeyError: b'\x93db\xef\xa2\xe7\xa6\xd7%\x1c\x83iG\x83F\xff'
compat-table/next/AsyncIterator.prototype.flatMap.js: failed: KeyError: b'/dI\x16\xc1\xbd\x04\xd6\xa0{\xe2\x92\xd5\xad\x8c\xa5'
compat-table/next/AsyncIterator.prototype.forEach.js: failed: KeyError: b'@\x82\xbbd\xd1\x17s\x02\xf3\xb1{]\x06\x1bZr'
compat-table/next/AsyncIterator.prototype.map.js: failed: KeyError: b'\x18\xa4\xd1\xac8\xb3"\xe6\xe4/\xd6\xfb\x00Ze\t'
compat-table/next/AsyncIterator.prototype.reduce.js: failed: KeyError: b'\x056j4Ip\xc3\xa9\x8aP\x04^\xe1\xbd\xee\xde'
compat-table/next/AsyncIterator.prototype.some.js: failed: KeyError: b'\x12\x14\x847A\xcfF\x16\x9eq\x94\xb4{\xa8\x92\t'
compat-table/next/AsyncIterator.prototype.take.js: failed: KeyError: b'\xbd_Y\xbb\xcew\xc8\x81\n\xccS\x0e\xdd\xcd2i'
compat-table/next/AsyncIterator.prototype.toArray.js: failed: KeyError: b"T]\xec@\x94\xa5\x10\xef\xa8\xdc\x9fM'\xff!C"
compat-table/next/DisposableStack.js: failed: KeyError: b'\xcc\xc7\xb2\x872\x9b\x01\x84\x83n\x0b\x9a\x1c\xe9\tX'
compat-table/next/Map.prototype.upsert.js: failed: KeyError: b'\xbcd%\xb9U/\xc7(\xe8\xca/\xf3)\xdb\xd3%'
compat-table/next/RegExp.1-9.js: failed: failed'
compat-table/next/RegExp.lastMatch.js: failed: failed'
compat-table/next/ShadowRealm.js: failed: failed'
compat-table/next/SuppressedError.js: failed: KeyError: b't5\x1f\x8c\xe3\xfaW\x14\xb4\xd1\xb4Z\x95Q\xbb\x8b'
compat-table/next/Uint8Array.fromBase64.js: failed: KeyError: b'\xf7,\x18l\xfb\xd6\x13\x06@\x94\xcf\x94y\\\xb7\xd8'
compat-table/next/Uint8Array.fromHex.js: failed: KeyError: b'p\x19\x8a\xae\xcf\x81>\xf5vwf\x1a\xe8\x7flH'
compat-table/next/Uint8Array.setFromBase64.js: failed: KeyError: b"8)\x97\xeb@\x9f\xabj\x7fZ\xbb\x85\x0bx'\xe9"
compat-table/next/Uint8Array.setFromHex.js: failed: KeyError: b'\x00k\x14b7\x99K\xa1\x1d\xf5\xe2u\xc97\xa0r'
compat-table/next/Uint8Array.toBase64.js: TypeError: 'undefined' is not a function (tried calling property 'toBase64' of 'Uint8Array')"
compat-table/next/Uint8Array.toHex.js: TypeError: 'undefined' is not a function (tried calling property 'toHex' of 'Uint8Array')"
compat-table/next/WeakMap.prototype.upsert.js: failed: KeyError: b"\x0f\xcc\x1f\x0c\x96\x91\x9d\x9c\x12N\x0bfpg@'"
compat-table/next/await-using.for-of.js: failed: KeyError: b'\xe6\xfe>\x10\xbe\xf0\xf0\x9d\x1c\x02\x0f\xb6\x90^\xd5\x9b'
compat-table/next/await-using.js: failed: KeyError: b'\x19\x88\x8e\x18\x93!\xa61=g2s*5\xd4e'
compat-table/next/class-decorators.js: failed: KeyError: b'\xbe.\xc3\xa2+\x0c\x89UR\xd9\xd2p\xfc#.\x96'
compat-table/next/function.sent.js: failed: KeyError: b'\x9cJ\x98\x92\x1dEnzC\x05E\x0bh\xa2LU'
compat-table/next/throw-expr.arrow.js: failed: KeyError: b'\xee\x0e\x91x\xd9"\x882>\xfd\xac@Nx\x99\r'
compat-table/next/throw-expr.conditional.js: failed: KeyError: b'\xdc{\x1aPW\x8b?\x05Cf\xa8!4z\xef\xd1'
compat-table/next/throw-expr.logical.js: failed: KeyError: b'!\xd6\xffH*U\t\xfa\xf8\x8a\x1c\xd3&\xc8\xe5/'
compat-table/next/throw-expr.param-init.js: failed: KeyError: b'\xa0|\x85`\x11X\x11x\xc9u\x98\x00\xe8\xd2\x89\xc1'
compat-table/next/using.for-of.js: failed: KeyError: b'R\xb4\xa1\x82\x9b\x81\xa4Z]RU\xf7\xf7\xdf\x9b\x99'
compat-table/next/using.js: failed: KeyError: b"\xe6\x7fA*|*\xbeY\xf7\xdc\xd8r{'\xc1\xb8"
